KP,Location,D_o,h,sigma_y,t_corr,f_tol,E,v,f_0
9145,seabed,0.2,84,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9146,seabed,0.2,101,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9147,seabed,0.2,143,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9148,seabed,0.2,89,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9149,seabed,0.2,134,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9150,seabed,0.2,108,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9151,seabed,0.2,130,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9152,seabed,0.2,119,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9153,seabed,0.2,82,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9154,seabed,0.2,95,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9155,seabed,0.2,84,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9156,seabed,0.2,96,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9157,seabed,0.2,120,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9158,seabed,0.2,131,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9159,seabed,0.2,88,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9160,seabed,0.2,143,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9161,seabed,0.2,143,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9162,seabed,0.2,83,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9163,seabed,0.2,108,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9164,seabed,0.2,140,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9165,seabed,0.2,112,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9166,seabed,0.2,120,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9167,seabed,0.2,103,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9168,seabed,0.2,105,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9169,seabed,0.2,107,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9170,seabed,0.2,120,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9171,seabed,0.2,119,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9172,seabed,0.2,137,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9173,seabed,0.2,96,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9174,seabed,0.2,149,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9175,seabed,0.2,102,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9176,seabed,0.2,94,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9177,seabed,0.2,149,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9178,seabed,0.2,118,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9179,seabed,0.2,95,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9180,seabed,0.2,120,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9181,seabed,0.2,150,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9182,seabed,0.2,82,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9183,seabed,0.2,93,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9184,seabed,0.2,146,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9185,seabed,0.2,131,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9186,seabed,0.2,110,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9187,seabed,0.2,102,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9188,seabed,0.2,116,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9189,seabed,0.2,145,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9190,seabed,0.2,130,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9191,seabed,0.2,111,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9192,seabed,0.2,87,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9193,seabed,0.2,98,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9194,seabed,0.2,104,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9195,seabed,0.2,97,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9196,seabed,0.2,119,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9197,seabed,0.2,88,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9198,seabed,0.2,136,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9199,seabed,0.2,102,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9200,seabed,0.2,106,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9201,seabed,0.2,82,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9202,seabed,0.2,128,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9203,seabed,0.2,146,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9204,seabed,0.2,115,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9205,seabed,0.2,86,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9206,seabed,0.2,91,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9207,seabed,0.2,131,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9208,seabed,0.2,131,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9209,seabed,0.2,132,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9210,seabed,0.2,115,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9211,seabed,0.2,150,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9212,seabed,0.2,94,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9213,seabed,0.2,96,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9214,seabed,0.2,89,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9215,seabed,0.2,114,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9216,seabed,0.2,91,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9217,seabed,0.2,125,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9218,seabed,0.2,96,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9219,seabed,0.2,145,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9220,seabed,0.2,102,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9221,seabed,0.2,132,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9222,seabed,0.2,129,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9223,seabed,0.2,99,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9224,seabed,0.2,92,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9225,seabed,0.2,109,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9226,seabed,0.2,125,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9227,seabed,0.2,113,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9228,seabed,0.2,114,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9229,seabed,0.2,111,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9230,seabed,0.2,90,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9231,seabed,0.2,93,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9232,seabed,0.2,106,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9233,seabed,0.2,125,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9234,seabed,0.2,101,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9235,seabed,0.2,97,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9236,seabed,0.2,107,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9237,seabed,0.2,106,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9238,seabed,0.2,111,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9239,seabed,0.2,90,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9240,seabed,0.2,136,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9241,seabed,0.2,137,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9242,seabed,0.2,149,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9243,seabed,0.2,117,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9244,seabed,0.2,106,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9245,seabed,0.2,133,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9246,seabed,0.2,139,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9247,seabed,0.2,128,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9248,seabed,0.2,130,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9249,seabed,0.2,146,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9250,seabed,0.2,118,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9251,seabed,0.2,82,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9252,seabed,0.2,86,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9253,seabed,0.2,116,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9254,seabed,0.2,114,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9255,seabed,0.2,119,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9256,seabed,0.2,97,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9257,seabed,0.2,98,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9258,seabed,0.2,90,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9259,seabed,0.2,111,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9260,seabed,0.2,149,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9261,seabed,0.2,114,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9262,seabed,0.2,115,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9263,seabed,0.2,148,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9264,seabed,0.2,93,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9265,seabed,0.2,109,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9266,seabed,0.2,89,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9267,seabed,0.2,113,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9268,seabed,0.2,135,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9269,seabed,0.2,118,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9270,seabed,0.2,103,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9271,seabed,0.2,101,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9272,seabed,0.2,125,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9273,seabed,0.2,149,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9274,seabed,0.2,150,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9275,seabed,0.2,101,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9276,seabed,0.2,139,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9277,seabed,0.2,128,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9278,seabed,0.2,115,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9279,seabed,0.2,114,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9280,seabed,0.2,115,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9281,seabed,0.2,85,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9282,seabed,0.2,140,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9283,seabed,0.2,95,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9284,seabed,0.2,100,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9285,seabed,0.2,137,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9286,seabed,0.2,140,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9287,seabed,0.2,118,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9288,seabed,0.2,149,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9289,seabed,0.2,83,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9290,seabed,0.2,121,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9291,seabed,0.2,122,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9292,seabed,0.2,111,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9293,seabed,0.2,85,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9294,seabed,0.2,146,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9295,seabed,0.2,123,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9296,seabed,0.2,122,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9297,seabed,0.2,115,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9298,seabed,0.2,102,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9299,seabed,0.2,130,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9300,seabed,0.2,141,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9301,seabed,0.2,114,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9302,seabed,0.2,135,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9303,seabed,0.2,92,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9304,seabed,0.2,92,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9305,seabed,0.2,116,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9306,seabed,0.2,94,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9307,seabed,0.2,82,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9308,seabed,0.2,85,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9309,seabed,0.2,90,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9310,seabed,0.2,128,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9311,seabed,0.2,83,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9312,seabed,0.2,83,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9313,seabed,0.2,131,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9314,seabed,0.2,120,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9315,seabed,0.2,125,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9316,seabed,0.2,135,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9317,seabed,0.2,139,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9318,seabed,0.2,88,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9319,seabed,0.2,100,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9320,seabed,0.2,109,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9321,seabed,0.2,126,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9322,seabed,0.2,99,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9323,seabed,0.2,150,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9324,seabed,0.2,104,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9325,seabed,0.2,146,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9326,seabed,0.2,134,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9327,seabed,0.2,126,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9328,seabed,0.2,108,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9329,seabed,0.2,92,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9330,seabed,0.2,149,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9331,seabed,0.2,90,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9332,seabed,0.2,147,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9333,seabed,0.2,105,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9334,seabed,0.2,135,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9335,seabed,0.2,129,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9336,seabed,0.2,144,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9337,seabed,0.2,149,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9338,seabed,0.2,128,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9339,seabed,0.2,135,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9340,seabed,0.2,85,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9341,seabed,0.2,142,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9342,seabed,0.2,102,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9343,seabed,0.2,96,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9344,seabed,0.2,111,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9345,seabed,0.2,126,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9346,seabed,0.2,123,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9347,seabed,0.2,141,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9348,seabed,0.2,87,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9349,seabed,0.2,106,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9350,seabed,0.2,150,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9351,seabed,0.2,98,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9352,seabed,0.2,95,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9353,seabed,0.2,118,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9354,seabed,0.2,107,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9355,seabed,0.2,132,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9356,seabed,0.2,90,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9357,seabed,0.2,147,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9358,seabed,0.2,83,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9359,seabed,0.2,143,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9360,seabed,0.2,81,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9361,seabed,0.2,145,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9362,seabed,0.2,98,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9363,seabed,0.2,146,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9364,seabed,0.2,124,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9365,seabed,0.2,149,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9366,seabed,0.2,96,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9367,seabed,0.2,98,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9368,seabed,0.2,120,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9369,seabed,0.2,134,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9370,seabed,0.2,111,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9371,seabed,0.2,119,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9372,seabed,0.2,136,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9373,seabed,0.2,90,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9374,seabed,0.2,124,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9375,seabed,0.2,131,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9376,seabed,0.2,138,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9377,seabed,0.2,115,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9378,seabed,0.2,145,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9379,seabed,0.2,136,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9380,seabed,0.2,143,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9381,seabed,0.2,94,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9382,seabed,0.2,104,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9383,seabed,0.2,89,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9384,seabed,0.2,138,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9385,seabed,0.2,147,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9386,seabed,0.2,105,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9387,seabed,0.2,86,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9388,seabed,0.2,91,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9389,seabed,0.2,141,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9390,seabed,0.2,118,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9391,seabed,0.2,121,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9392,seabed,0.2,130,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9393,seabed,0.2,127,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9394,seabed,0.2,97,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9395,seabed,0.2,143,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9396,seabed,0.2,122,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9397,seabed,0.2,119,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9398,seabed,0.2,112,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9399,seabed,0.2,93,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9400,seabed,0.2,135,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9401,seabed,0.2,102,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9402,seabed,0.2,86,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9403,seabed,0.2,112,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9404,seabed,0.2,126,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9405,seabed,0.2,141,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9406,seabed,0.2,140,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9407,seabed,0.2,114,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9408,seabed,0.2,116,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9409,seabed,0.2,148,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9410,seabed,0.2,148,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9411,seabed,0.2,127,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9412,seabed,0.2,133,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9413,seabed,0.2,91,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9414,seabed,0.2,129,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9415,seabed,0.2,124,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9416,seabed,0.2,148,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9417,seabed,0.2,85,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9418,seabed,0.2,90,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9419,seabed,0.2,114,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9420,seabed,0.2,149,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9421,seabed,0.2,80,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9422,seabed,0.2,109,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9423,seabed,0.2,120,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9424,seabed,0.2,90,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9425,seabed,0.2,90,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9426,seabed,0.2,96,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9427,seabed,0.2,116,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9428,seabed,0.2,107,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9429,seabed,0.2,122,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9430,seabed,0.2,133,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9431,seabed,0.2,87,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9432,seabed,0.2,100,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9433,seabed,0.2,147,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9434,seabed,0.2,93,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9435,seabed,0.2,108,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9436,seabed,0.2,128,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9437,seabed,0.2,95,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9438,seabed,0.2,119,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9439,seabed,0.2,95,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9440,seabed,0.2,118,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9441,seabed,0.2,113,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9442,seabed,0.2,138,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9443,seabed,0.2,112,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9444,seabed,0.2,105,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9445,seabed,0.2,95,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9446,seabed,0.2,124,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9447,seabed,0.2,84,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9448,seabed,0.2,94,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9449,seabed,0.2,148,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9450,seabed,0.2,97,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9451,seabed,0.2,134,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9452,seabed,0.2,98,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9453,seabed,0.2,94,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9454,seabed,0.2,126,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9455,seabed,0.2,147,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9456,seabed,0.2,115,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9457,seabed,0.2,132,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9458,seabed,0.2,123,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9459,seabed,0.2,83,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9460,seabed,0.2,90,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9461,seabed,0.2,131,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9462,seabed,0.2,109,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9463,seabed,0.2,135,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9464,seabed,0.2,103,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9465,seabed,0.2,88,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9466,seabed,0.2,147,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9467,seabed,0.2,83,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
9468,seabed,0.2,144,5.00E+08,0.001,0.125,2.07E+11,0.3,0.025
